id;datum;duzina;sirina;steta;vozila;opis
1218614;01.06.2018,14:30;20,49087;44,78388;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje ulevo i uz nailazak vozila sleva
1218910;01.06.2018,13:25;20,465698;44,807727;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje ulevo ispred drugog vozila
1218915;01.06.2018,08:10;20,39871;44,80664;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1218482;01.06.2018,10:55;20,419591;44,817139;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1219964;01.06.2018,13:35;20,409541;44,619375;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1220009;01.06.2018,07:30;20,5185;44,71675;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje
1218534;01.06.2018,22:40;20,51304;44,78423;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1218707;02.06.2018,13:30;20,362559;44,7382626;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, sudar u sustizanju
1218703;02.06.2018,14:30;20,53116;44,79499;Sa povredjenim;SN SA PEŠACIMA;Pešak se kreæe duž kolovoza u smeru kretanja vozila
1219827;02.06.2018,22:15;20,508834;44,817377;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1218582;02.06.2018,12:00;20,49772;44,71671;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1218627;02.06.2018,20:00;20,477712;44,8127935;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1218916;02.06.2018,11:00;20,45047;44,79955;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1218918;02.06.2018,14:15;20,48359;44,80622;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1218920;02.06.2018,15:20;20,500711;44,785155;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1218922;02.06.2018,12:00;20,29361;44,89364;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1219104;02.06.2018,00:30;20,450598;44,797603;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219475;02.06.2018,09:30;20,50029;44,76795;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1219473;02.06.2018,23:50;20,500375;44,767703;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219481;02.06.2018,19:45;20,47626;44,71542;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219838;02.06.2018,12:20;20,550592;44,80837;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1218936;02.06.2018,13:40;20,412333;44,64021;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219125;02.06.2018,00:35;20,481084;44,784351;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak ulevo sa kolovoza na pravcu
1218704;02.06.2018,10:10;20,424208;44,741737;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1218633;02.06.2018,18:25;20,503474;44,771515;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1218637;02.06.2018,22:00;20,5418;44,72388;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1218559;02.06.2018,08:30;20,47871;44,80579;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1218645;02.06.2018,20:30;20,6148982;44,8574609;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostali sudari sa najmanje dva vozila koja se kreæu u istom smeru – ostalo
1218744;02.06.2018,08:10;20,29351;44,51356;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila uz skretanje – nepoznato
1220110;02.06.2018,12:50;20,374044;44,85077;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostali sudari sa najmanje dva vozila koja se kreæu u istom smeru – ostalo
1218904;02.06.2018,18:30;20,408493;44,805114;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1218909;02.06.2018,11:30;20,345481;44,676485;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i životinja
1218913;02.06.2018,20:20;20,45837;44,795247;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1219216;02.06.2018,12:45;20,362559;44,7382626;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1218562;02.06.2018,08:30;20,466573;44,802856;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje
1218533;02.06.2018,01:10;20,49018;44,81386;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1219020;02.06.2018,11:30;20,41213;44,74962;Sa povredjenim;SN SA PEŠACIMA;Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila
1218738;02.06.2018,02:30;20,506668;44,761709;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1218623;02.06.2018,20:50;20,491181;44,799265;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1218580;02.06.2018,14:15;20,482427;44,785765;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1218830;02.06.2018,15:00;20,47621;44,76055;Sa povredjenim;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1220222;02.06.2018,13:55;20,399987;44,846236;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1220226;02.06.2018,17:00;20,472565;44,803489;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1218626;02.06.2018,20:10;20,266201;44,899502;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u suprotnim smerovima uz skretanje ulevo ispred drugog vozila
1218805;02.06.2018,12:45;20,53574;44,78675;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – suprotni smerovi bez skretanja – kretanje unazad
1219814;02.06.2018,12:30;20,24586;44,89712;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz skretanje udesno – èeoni sudar sa vozilom koje nailazi zdesna
1219049;02.06.2018,09:30;20,398956;44,821821;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1220238;02.06.2018,05:50;20,478731;44,80585;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1220240;02.06.2018,05:05;20,542068;44,875159;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
1220242;02.06.2018,13:00;20,187697;44,875429;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – ukljuèivanje u saobraæaj
1220074;02.06.2018,05:10;20,20393;44,66089;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1218708;02.06.2018,11:03;20,46298;44,79279;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1218716;02.06.2018,12:50;20,34902;44,87162;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1218722;02.06.2018,14:30;20,41131;44,82445;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Ostali sudari sa parkiranim vozilom
1218597;02.06.2018,14:05;20,367267;44,849023;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa leve strane kolovoza
1219558;02.06.2018,16:40;20,39102;44,85351;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1219821;02.06.2018,14:10;20,45222;44,81142;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1219826;02.06.2018,12:20;20,47965;44,78489;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219825;02.06.2018,13:15;20,47307;44,79758;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1218932;02.06.2018,12:00;20,45441;44,47666;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – preticanje
1218702;02.06.2018,13:00;20,30206;44,8082;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219011;02.06.2018,12:40;20,24095;44,89586;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Ostale nezgode sa najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje
1219640;03.06.2018,09:00;20,60726;44,74124;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1219830;03.06.2018,20:30;20,40447;44,74857;Sa povredjenim;SN SA PEŠACIMA;Pešak stoji ili se kreæe, sa kretanjem vozila unazad
1219697;03.06.2018,15:55;20,19987;44,67846;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1218647;03.06.2018,00:30;20,430445;44,795001;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom – silazak udesno sa kolovoza na pravcu
1219109;03.06.2018,15:00;20,52241;44,80632;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgode sa uèešæem jednog vozila i preprekama na ili iznad kolovoza
1220083;03.06.2018,02:30;20,41665;44,83807;Sa poginulim;SN SA PEŠACIMA;Prelazak pešaka zdesna, van raskrsnice, bez skretanja vozila
1218763;03.06.2018,20:30;20,4658;44,86807;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila – èeoni sudar
1218764;03.06.2018,18:30;20,420869;44,806277;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1218766;03.06.2018,18:30;20,22342;44,89835;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa uèešæem najmanje dva vozila bez skretanja (bez podataka o smeru)
1218767;03.06.2018,23:00;20,41562;44,81029;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Ostale nezgode sa najmanje dva vozila – suprotni smerovi bez skretanja
1218769;03.06.2018,23:20;20,49257;44,81787;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sudar pri uporednoj vožnji
1219679;03.06.2018,16:00;20,47054;44,79187;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1219675;03.06.2018,06:50;20,29208;44,89691;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1218877;03.06.2018,11:30;20,40753;44,82228;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1218878;03.06.2018,16:00;20,41889;44,83088;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219106;03.06.2018,10:50;20,489866;44,801123;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1219110;03.06.2018,14:20;20,400984;44,816935;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1219112;03.06.2018,16:00;20,37792;44,804983;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom sa desne strane kolovoza
1219177;03.06.2018,23:00;20,598444;44,745551;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, polukružno okretanje ispred drugog vozila
1219190;03.06.2018,16:30;20,23095;44,82713;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1218758;03.06.2018,23:35;20,45857;44,82957;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu istim putem u istom smeru uz skretanje, skretanje udesno ispred drugog vozila
1218770;03.06.2018,23:00;20,21365;44,720735;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1221411;03.06.2018,21:34;20,47051;44,80269;Sa mat.stetom;SN SA NAJMANjE DVA VOZILA – SKRETANjE ILI PRELAZAK;Najmanje dva vozila koja se kreæu razlièitim putevima uz prolazak kroz raskrsnicu, ili od kojih jedno prelazi preko kolovoza, bez skretanja
1219042;03.06.2018,23:30;20,3772;44,73422;Sa povredjenim;SN SA NAJMANjE DVA VOZILA – BEZ SKRETANjA;Najmanje dva vozila koja se kreæu u istom smeru – sustizanje
1218839;03.06.2018,10:10;20,53985;44,72009;Sa mat.stetom;SN SA PARKIRANIM VOZILIMA;Sudar sa parkiranim vozilom – bilo sa leve ili sa desne strane kolovoza
1218844;03.06.2018,13:30;20,4853;44,78216;Sa mat.stetom;SN SA JEDNIM VOZILOM;Nezgoda sa jednim vozilom na kolovozu
